chr	pos	cM
10	48174762	36.298
10	49233562	37.794
10	50430249	39.12
10	51855735	43.078
10	51855778	43.41
10	52087178	45.883
10	52898639	46.379
10	52898641	46.383
10	53142228	47.01
10	55214380	49.827
10	55254858	50.273
10	57342715	57.701
10	57561186	59.216
10	57944536	61.372
10	58324929	62.297
10	59199662	64.989
10	59248708	68.865
11	2579325	0.759
11	2830372	1.658
11	2830392	2.216
11	3258263	3.765
11	3695457	4.712
11	4242408	5.452
11	6166561	8.301
11	6316424	8.562
11	6413576	9.381
11	7232733	12.591
11	7604661	16.273
11	8901167	26.204
11	9118092	26.74
11	9491422	27.637
11	9529123	27.698
11	11819512	28.519
11	14527226	30.858
11	27165202	34.197
11	30013065	35.081
11	36524120	36.791
11	37615241	36.859
11	40128268	44.569
11	40969800	46.082
11	41200951	46.192
11	42186332	47.372
11	42273649	50.616
11	42675626	52.117
11	42995363	52.997
11	42995486	53.0
11	43021081	53.299
11	43727992	53.878
11	43849896	54.559
11	44454708	56.684
11	44455736	57.204
11	45525054	58.097
11	45740690	61.922
11	45763473	62.862
12	261416	69.698
12	568082	69.512
12	1379657	68.531
12	1727004	67.548
12	1781003	66.841
12	1904970	66.684
12	3430218	60.796
12	4098875	50.571
12	5220235	48.624
12	7297924	44.555
12	7339777	44.104
12	9186104	41.248
12	10054710	38.396
12	10569816	33.693
12	11124977	33.392
12	11672516	31.439
12	12294109	29.089
12	48402334	26.618
12	53043716	20.153
12	53805487	18.494
12	54445536	17.718
12	56281284	7.7
12	58521659	6.075
12	59294379	4.693
12	59294388	4.693
12	59573113	0.0
