chr	pos	cM
4	49914181	43.765
4	49914261	43.76
4	50227241	43.118
4	50674993	45.15
4	52541427	49.216
4	52773387	49.975
4	53560088	55.323
4	55346958	50.792
4	55620892	39.546
4	55755503	52.693
4	55814875	53.409
4	55864113	53.406
4	56199106	55.627
4	58823229	58.849
4	59195814	58.662
4	59210384	58.819
4	59210482	58.819
4	60379241	64.567
4	60379368	64.968
4	61042106	62.407
4	61195999	62.959
4	62391020	69.8
4	63428072	75.44
4	64032193	75.766
4	64477959	78.714
4	64598435	79.5
4	64846870	79.5
4	65177035	83.886
4	65204794	84.544
4	65513708	84.498
4	65797678	82.372
4	66123270	83.162
4	66783619	88.566
4	66814329	87.999
4	66981576	88.867
4	67014289	89.282
4	67037168	88.718
4	67140935	89.649
4	67140935	89.856
4	67495185	91.066
4	67495185	91.373
4	67495185	91.396
4	67495185	91.428
4	67495185	91.43
4	67495185	91.432
4	67527578	91.264
4	67538822	90.601
4	67580640	90.981
4	67727483	92.321
4	67727483	92.379
4	67782718	92.286
4	68140674	95.148
4	68210423	95.613
4	68365308	93.842
4	68509887	96.133
4	68685699	98.99
4	68685699	99.402
4	68848251	98.338
4	68943378	99.734
5	475917	1.616
5	639346	2.77
5	1135681	0.0
5	1270609	2.394
5	1270609	2.48
5	1270609	2.533
5	2282813	7.183
5	2282818	7.381
5	2630849	8.294
5	4038758	13.686
5	4235715	15.191
5	4389823	14.666
5	4396977	15.341
5	4728482	17.547
5	4881689	18.195
5	7316844	25.697
5	7431667	25.559
5	7431822	25.855
5	7432544	25.559
5	7432643	25.559
5	8024295	30.434
5	8024571	24.559
5	8385142	29.911
5	8386983	30.081
5	8602330	30.653
5	9449720	21.774
5	9449726	31.411
5	9450228	34.87
5	9567990	32.615
5	9567992	32.552
5	9628286	34.123
5	10378317	35.517
5	10378317	35.646
5	11180796	34.424
5	11200619	38.474
5	14275791	40.25
5	19158499	41.333
5	19193259	43.718
5	19193259	43.722
5	19193259	43.723
5	19193259	43.725
5	19583215	41.173
5	19645498	43.685
5	21950637	41.224
5	46558005	44.75
5	46729149	44.911
5	46729168	44.896
5	46729168	44.911
5	46729168	45.056
5	46729168	45.168
5	46729171	44.896
5	46885747	46.14
5	48957667	48.95
5	48957667	49.452
5	49352371	48.365
5	49352371	48.379
5	51442454	52.096
5	51470172	56.967
5	51816472	56.434
5	52067622	56.012
5	52206315	55.528
5	52213095	58.059
5	52213173	58.059
5	54704835	63.803
5	54704901	63.759
5	54704901	63.78
5	54704901	64.138
5	55169241	61.677
6	581390	0.539
6	657165	2.632
6	952101	1.564
6	960035	2.392
6	1199195	4.255
6	2349513	5.93
6	2429309	3.779
6	8768118	10.831
6	15797597	14.488
6	22311521	10.048
6	26740064	10.048
6	31440571	11.745
6	31603941	14.191
6	32505188	13.254
6	38373978	18.79
6	39565020	21.601
6	39650201	21.648
6	41307916	25.755
6	43280390	26.692
6	44446174	28.379
6	44446174	28.386
6	46242956	33.377
6	46359572	34.322
6	46359578	34.293
6	46767211	34.322
6	46767221	34.322
6	46953988	34.72
6	46953988	34.739
6	46953988	34.746
6	47466211	36.353
6	47661512	35.296
6	47755595	35.296
6	47803974	35.302
6	47803974	35.378
6	48711146	38.833
6	48910377	39.705
6	49075146	41.998
6	49254652	41.191
6	49254652	41.565
6	49705566	45.148
6	50154057	47.364
6	50445762	47.03
6	50917006	49.367
6	51088498	49.809
6	51115427	49.89
6	51115427	49.898
6	51115427	49.918
6	52334463	53.795
6	52623052	56.733
6	52789918	56.51
6	52789918	56.512
6	52789918	56.526
6	52789918	56.589
6	52789918	56.83
6	52789918	56.872
6	52818057	56.512
6	52818160	56.512
6	52818160	56.52
6	52818160	57.181
6	52818203	56.512
6	52818378	56.512
6	52818378	56.52
6	52936397	55.805
6	52936397	55.817
6	52936397	55.826
6	53214964	59.125
6	53508393	58.876
6	53705309	57.158
6	54427947	59.255
6	54428164	59.255
6	54428165	59.274
6	54454794	59.255
6	54680829	62.481
6	54781274	62.205
6	56414140	64.186
6	56675891	65.315
6	56749446	65.401
6	56910485	65.312
6	56970498	65.335
6	57097701	65.327
6	57334590	65.943
6	57561751	69.041
6	57940708	67.158
6	57940757	67.33
6	57940757	67.357
6	57940757	67.499
6	57940757	67.615
6	57940757	67.624
6	57940757	67.631
6	57940757	67.773
6	57940757	67.781
6	57940757	68.307
6	57940757	68.584
6	57940764	68.338
6	58017580	70.516
7	687291	2.659
7	707517	0.0
7	1777118	2.985
7	1964588	3.231
7	2550535	4.562
7	3303107	9.087
7	3407150	8.738
7	3960282	8.714
7	6096223	11.434
7	6982491	12.249
7	36788141	17.964
7	37737782	17.66
7	38834428	17.656
7	39206389	18.719
7	40163523	18.989
7	40931544	20.081
7	41802263	20.061
7	42043713	21.168
7	42043713	21.54
7	42363903	22.057
7	42776916	23.593
7	42776916	23.599
7	42776916	23.637
7	42805703	23.718
7	42816299	23.737
7	42816299	23.743
7	42816299	23.753
7	42816299	23.806
7	42905909	21.748
7	42924498	24.555
7	43259765	25.019
7	43596257	26.686
7	43818233	26.662
7	44206993	28.701
7	44340304	26.06
7	45551001	30.844
7	45551032	30.71
7	45551032	30.844
7	45551036	30.844
7	45917172	33.209
7	46503550	34.276
7	46645602	32.819
7	48305218	40.502
7	48420904	43.89
7	48569615	42.701
7	48814328	43.254
7	50710645	44.577
7	52065648	49.52
7	52065648	49.701
7	52065657	49.662
7	52065657	49.701
7	52065657	49.895
7	52098992	50.116
7	52498605	50.491
7	52974360	53.523
7	53799659	56.745
7	54633421	58.595
7	54633421	58.638
7	54633421	59.44
7	54633422	58.595
7	54633569	58.595
7	54633569	58.601
7	54699766	57.539
7	54699766	57.547
7	54699766	57.548
7	54699766	57.55
7	55420180	61.614
7	55702706	62.147
7	55702706	62.16
7	55767754	62.093
7	55767754	62.173
7	56166710	63.43
7	56166710	63.434
7	56166710	63.438
7	56384329	62.711
7	56384329	62.719
7	56384329	62.737
7	56445834	61.66
7	56651862	63.806
7	56801943	62.715
7	56916171	64.94
7	57383958	67.064
7	57433724	66.796
8	2404959	11.123
8	2404959	11.496
8	2404959	11.818
8	2404959	11.836
8	2404959	11.838
8	2404959	11.848
8	2404959	12.158
8	2404959	12.255
8	2404959	12.38
8	2404959	12.681
8	3532796	11.852
8	3532796	11.974
8	4092287	10.679
8	4596385	12.496
8	5692745	14.87
8	5692745	15.705
8	6321786	15.476
8	6360631	17.137
8	6621353	17.641
8	6621355	16.622
8	6621355	17.621
8	6621355	17.626
8	6621355	17.627
8	6621355	17.634
8	6621355	17.641
8	6846144	16.231
8	6846218	16.242
8	6846218	16.254
8	6846221	16.249
8	6846460	16.254
8	7332182	17.603
8	7332182	17.617
8	7332182	17.638
8	7332182	17.641
8	8091997	16.102
8	8472056	17.856
8	30025471	19.828
8	32376862	21.378
8	36863638	23.574
8	38130833	25.092
8	38300248	25.921
8	38684199	25.783
8	38961474	25.817
8	40872159	29.947
8	40872315	29.939
8	40872315	29.947
8	40872315	29.958
8	40872315	29.962
8	40872318	29.947
8	42826029	26.91
8	42826030	26.294
8	42826030	26.7
8	43117840	27.618
8	44459370	29.081
8	45919434	37.056
8	47690843	38.252
8	47850822	55.508
8	49096599	40.105
8	49097136	40.171
8	49097627	38.768
8	49097627	41.175
8	49098091	39.358
8	50132511	48.691
8	50559167	47.864
8	51453176	42.436
8	52479275	52.899
8	52479275	54.0
8	52479275	54.038
8	52515079	56.397
8	52622373	56.619
8	53103373	55.508
8	53149549	55.981
8	53149549	55.99
8	53149549	56.128
8	53301457	55.99
8	53440117	55.99
8	53440159	55.985
8	53440159	55.99
8	54709742	57.256
8	55027732	60.448
8	56271396	59.685
8	57177168	62.25
8	57178514	62.647
8	57178514	62.649
8	57274863	62.253
8	57290176	62.647
8	57290181	62.647
8	57358335	63.404
8	57510401	63.222
8	57639250	64.333
8	57690192	64.687
8	57771519	64.377
8	57947606	63.83
8	57947606	63.831
8	57947687	63.741
8	57947687	63.83
8	57947687	63.839
8	57947687	63.869
8	57947687	63.946
8	57962958	65.034
8	58072885	63.683
8	58072885	63.724
8	58072885	63.726
8	58072885	63.727
8	58072885	63.729
8	58072885	63.73
8	58072885	63.733
8	58072885	63.798
8	58072885	63.806
8	58422287	65.698
8	58604496	66.412
8	58624649	65.997
8	58764444	67.791
8	58764544	65.62
8	59058754	65.895
8	59147191	66.946
8	59147419	66.376
9	831875	4.927
9	2345795	15.594
9	2345796	15.594
9	2345959	15.561
9	2345959	15.594
9	2544553	15.584
9	3476267	17.957
9	3571359	19.944
9	4114138	20.566
9	9559911	33.402
9	12397029	40.061
9	18288931	39.474
9	18288931	39.586
9	18288987	39.586
9	34137871	39.625
9	43274545	39.59
9	43807359	39.406
9	46801848	39.514
9	51477883	40.83
9	52227267	38.757
9	52971231	39.275
9	53488920	48.091
9	54181202	45.609
9	54297084	45.817
9	54406078	49.282
9	54716891	46.308
9	54815626	46.593
9	54925535	47.698
9	55253949	51.48
9	55353103	56.142
9	56104281	50.736
9	56226267	51.182
9	56226267	51.631
9	56552391	54.987
9	56555736	55.203
9	56953438	55.642
9	57976818	58.667
9	58329653	61.222
9	58413779	61.264
9	58912293	60.697
9	59165401	61.638
9	59431650	62.801
9	59431650	62.809
9	59431706	62.809
9	59431737	62.792
9	59431742	62.727
9	59431742	62.803
9	59431742	62.809
9	59431742	63.059
9	59431743	62.809
9	59431745	62.801
9	59431745	62.807
9	59431745	62.809
9	59431846	62.784
9	59440237	62.801
9	59440240	62.801
9	59596669	62.151
9	59826894	60.865
9	59826894	60.913
9	59826894	60.936
9	59826894	61.019
9	59872799	61.24
9	59918955	64.076
9	59920002	60.46
9	59920002	60.462
9	60263196	63.201
9	60709618	64.656
9	60883822	65.375
9	61013927	65.671
9	61110298	66.79
9	61680912	69.522
9	61680990	68.99
9	61762534	66.664
9	62033713	70.956
9	62320987	70.016
9	62320987	70.466
9	62885757	72.562
9	63001833	72.703
9	63001833	72.719
9	63001833	72.731
9	63001833	72.756
9	63001833	72.778
9	63001833	72.953
9	63001833	72.979
9	63001885	72.719
9	63339315	73.536
9	63339316	73.514
9	63339316	73.536
9	63339316	73.552
9	63987896	74.856
9	63987896	74.869
9	63987896	74.871
9	63987896	74.88
9	63987896	74.896
9	63987896	74.897
9	63987896	74.928
9	63987896	74.929
9	63987896	74.991
9	63987896	75.034
9	63987896	75.051
9	63987896	75.329
9	63987925	76.288
9	64007875	75.748
9	64428872	76.93
9	64828084	79.161
9	65658883	80.749
9	65658883	80.757
9	65658883	80.766
9	65687488	80.766
9	66300693	82.423
9	66320339	82.536
9	66777078	87.866
9	66778416	86.542
9	67360701	86.621
10	291396	2.595
10	294026	3.01
10	294026	3.537
10	645046	3.784
10	675172	4.383
10	920818	4.183
10	965693	7.902
10	1480102	0.0
10	1614384	6.575
10	1826253	9.56
10	2034738	7.58
10	2034836	7.609
10	2034837	7.569
10	2034837	7.6
10	2034837	7.609
10	2034837	7.657
10	2034840	7.609
10	2346214	8.962
10	2361285	10.322
10	3132180	12.432
10	3132180	12.489
10	3132180	12.624
10	3132266	12.432
10	4106371	14.581
10	4106371	14.608
10	6642729	22.556
10	7780322	21.884
10	10737387	18.531
10	10737388	19.247
10	10753815	19.435
10	11815345	18.998
10	17962311	41.049
10	17962311	41.371
10	17962311	42.04
10	17967322	21.197
10	17967543	21.197
10	17967834	21.197
10	21865280	20.867
10	29044920	21.796
10	29688859	20.137
10	30749475	21.352
10	31387549	23.528
10	35603439	25.672
10	36968160	23.048
10	44025840	26.215
10	44301243	26.728
10	45867762	26.604
10	46391532	27.672
10	47804246	36.083
10	47804246	36.091
10	47804246	36.402
10	48174762	36.298
10	49042701	34.53
10	49042767	34.53
10	49233562	37.794
10	50430249	39.12
10	51855735	43.078
10	51855778	43.41
10	52087178	45.883
10	52898453	46.385
10	52898639	46.379
10	52898641	46.383
10	52898643	45.911
10	52898643	46.312
10	52898643	46.353
10	52898643	46.379
10	52898643	46.383
10	52898643	46.385
10	52898643	46.387
10	52898643	46.388
10	52898643	46.445
10	52898643	46.693
10	52898643	46.724
10	52898816	46.295
10	52898816	46.313
10	53051560	46.077
10	53142228	47.01
10	55214380	49.827
10	55214381	49.755
10	55214381	49.979
10	55254858	50.273
10	55257906	49.769
10	57342715	57.701
10	57502157	57.235
10	57561186	59.216
10	57586970	58.919
10	57944536	61.372
10	58324929	62.297
10	59199662	64.989
10	59248708	68.865
10	59277472	67.349
11	478455	6.415
11	478459	6.415
11	478466	6.415
11	478667	6.415
11	675706	7.188
11	1414041	10.24
11	2579325	0.759
11	2822788	2.25
11	2830372	1.658
11	2830372	2.226
11	2830372	2.233
11	2830372	2.244
11	2830372	2.25
11	2830392	2.216
11	3258263	3.765
11	3575362	12.567
11	3695457	4.712
11	4000873	15.715
11	4002920	15.429
11	4242408	5.452
11	5321940	17.585
11	5952475	18.836
11	6166561	8.301
11	6316424	8.562
11	6413576	9.381
11	7232733	12.591
11	7604661	16.273
11	8901167	26.204
11	9118092	26.74
11	9491422	27.637
11	9529080	27.499
11	9529123	27.698
11	9529226	27.499
11	10088223	22.701
11	10088223	23.569
11	10088223	23.708
11	11819512	28.519
11	14527226	30.858
11	14527226	32.073
11	15387352	35.828
11	16224599	37.27
11	27165202	34.197
11	27218620	15.236
11	30013065	35.081
11	32900636	33.402
11	36524120	36.791
11	36524120	36.932
11	36524120	36.999
11	36955055	36.63
11	36955055	38.047
11	37615241	36.859
11	40128268	44.569
11	40806074	48.053
11	40969800	46.082
11	41045136	45.74
11	41045136	45.742
11	41045136	45.749
11	41045136	49.375
11	41200951	46.192
11	41200951	46.212
11	41200951	46.238
11	41708288	42.971
11	42186332	47.372
11	42273649	50.616
11	42408537	47.907
11	42675626	52.117
11	42995363	52.997
11	42995486	53.0
11	43021081	53.299
11	43727992	53.878
11	43731390	53.049
11	43849896	54.559
11	44454708	56.684
11	44455736	57.204
11	44479312	55.172
11	44479312	55.184
11	44479312	55.203
11	45525054	58.097
11	45740690	61.922
11	45763473	62.862
12	261416	69.698
12	568082	69.512
12	1055654	63.238
12	1055654	63.669
12	1055654	63.702
12	1294477	70.322
12	1294480	75.166
12	1294811	71.722
12	1379657	68.531
12	1727004	67.548
12	1781003	66.841
12	1904970	66.684
12	3430218	60.796
12	3663191	60.994
12	4098875	50.571
12	5220235	48.624
12	6017006	40.012
12	7297924	44.555
12	7339777	44.104
12	9186104	41.248
12	9186109	41.258
12	10054710	38.396
12	10569816	33.693
12	11124977	33.392
12	11124977	33.393
12	11125054	33.393
12	11125054	33.693
12	11125054	34.702
12	11672516	31.439
12	12294109	29.089
12	48402334	26.618
12	49357724	27.502
12	50680228	28.975
12	53043716	20.153
12	53805487	18.494
12	53805487	18.554
12	53805487	18.573
12	54445536	17.718
12	56281284	7.7
12	57195889	0.807
12	57795568	4.355
12	58521659	6.075
12	58521659	6.175
12	58521659	6.428
12	59294379	4.693
12	59294379	4.706
12	59294388	4.693
12	59294388	4.736
12	59573113	0.0
