chr	pos	cM
1	10740093	78.08
1	10759238	78.63
1	10775940	78.73
1	10821275	78.73
1	10868422	78.53
1	10901156	79.03
1	10992087	78.92
1	11000902	78.76
1	11052800	78.67
1	11106617	78.82
1	11125934	78.73
1	11157191	78.75
1	11169456	78.73
1	11242388	78.73
1	11336946	78.57
1	11385455	79.07
1	11461467	79.17
1	11492190	79.02
1	11496318	78.84
1	11523026	79.17
1	11644034	78.88
1	11686339	78.99
1	11796382	78.78
1	11843169	79.36
1	11909976	78.63
1	11923828	78.81
1	11935620	78.88
1	11970803	78.99
1	12210242	78.46
1	12226818	78.71
1	12242306	78.69
1	12253532	78.71
1	12273617	78.68
1	12290640	78.68
1	12302835	78.3
1	12305802	78.43
1	12340884	77.95
1	12382449	78.26
1	12431209	72.83
1	12477882	71.73
1	12485168	72.65
1	12518739	72.8
1	12565622	71.61
1	12732612	72.18
1	12757126	71.77
1	12814412	72.13
1	12834057	71.7
1	12963689	70.11
1	13167681	69.96
1	13435133	67.93
1	13500778	68.72
1	13537207	66.91
1	13609969	66.23
1	13684144	65.77
1	13684915	66.25
1	13684915	66.25
1	13759905	66.31
1	14074630	63.07
1	14101916	63.1
1	14257311	63.11
1	14713070	62.56
1	14734426	62.09
1	14800098	60.05
1	14801406	60.99
1	14850861	59.41
1	14951446	60.33
1	14977958	60.33
1	15009353	59.11
1	15021616	60.39
1	15090472	60.55
1	15147941	60.56
1	15292667	59.48
1	15378692	60.46
1	15465004	59.11
1	15530962	59.57
1	15742743	59.18
1	15770411	60.56
1	15939477	57.06
1	15987017	58.65
1	16040495	56.4
1	16062829	58.04
1	16077015	57.03
1	16208216	55.78
1	16379480	53.87
1	16514998	53.87
1	16520544	46.9
1	16528015	47.25
1	16589996	47.25
1	16608017	47.09
1	16680525	47.09
1	16711917	53.11
1	16745516	47.12
1	16793502	45.81
1	16799337	47.56
1	16814074	45.37
1	16874215	45.56
1	16908636	45.8
1	16945816	45.63
1	16961998	45.56
1	16994692	45.37
1	17048460	46.78
1	17059599	45.58
1	17094741	46.13
1	17172155	39.61
1	17238487	39.94
1	17317152	39.71
1	17398557	38.85
1	17437211	38.55
1	17457935	39.67
1	17527883	40.43
1	17536861	39.51
1	17749683	39.59
1	17833848	40.42
1	17847033	39.55
1	17879056	40.08
1	17883782	39.33
1	17983252	51.76
1	18031714	52.07
1	18052492	51.58
1	18085383	52.24
1	18096521	51.58
1	18111969	51.92
1	18257866	51.42
1	18288435	51.81
1	18458610	51.58
1	18501551	51.58
1	18702433	51.15
1	18754892	50.86
1	18798635	50.45
1	18940681	51.86
1	18941706	50.5
1	18942272	51.86
1	19002283	50.45
1	19034134	50.39
1	19079804	51.67
1	19164976	50.14
1	19254795	50.14
1	19338209	51.69
1	19348852	50.14
1	19376119	50.11
1	19440308	50.14
1	19529454	49.72
1	19573063	51.53
1	19583474	49.72
1	19678598	49.74
1	19877654	49.71
1	19908214	51.78
1	19962394	49.71
1	19975390	51.16
1	20087736	49.75
1	21591117	49.77
1	21740918	49.75
1	21963477	51.78
1	22017525	51.42
1	22179090	49.74
1	22252044	49.75
1	22346285	48.96
1	22375111	49.74
1	22446968	49.76
1	22578477	49.76
1	22700949	49.75
1	23129673	49.74
1	23276312	49.71
1	23339194	49.75
1	23677570	49.75
1	24061679	51.53
1	24073698	49.71
1	24136861	49.75
1	24221491	49.75
1	24274713	49.72
1	24475150	49.75
1	24587913	49.74
1	24653810	49.79
1	24763607	51.49
1	24796740	51.51
1	24882501	49.76
1	24987519	49.82
1	25186259	51.55
1	25194630	51.51
1	25242222	49.79
1	25309902	49.7
1	25469878	49.84
1	25721485	49.79
1	25800075	49.77
1	25971425	49.66
1	26130029	51.78
1	26174568	49.73
1	26266021	49.7
1	26364603	49.7
1	26709457	51.26
1	26785646	51.92
1	26792946	51.44
1	27090413	51.79
1	27197417	49.75
1	27316064	52.97
1	27539633	49.7
1	27694731	49.75
1	27860652	49.75
1	28030797	49.75
1	28088501	49.75
1	28151984	49.75
1	28163740	49.74
1	28265628	49.71
1	28535153	49.75
1	28561982	49.75
1	28591890	49.66
1	28848640	49.82
1	28960888	49.78
1	29116430	49.74
1	29227038	49.79
1	29341738	49.72
1	29437772	49.74
1	29624574	49.75
1	30086702	49.74
1	30357349	49.86
1	30608545	49.76
1	30709461	49.72
1	30792704	49.73
1	31070338	49.73
1	31235554	49.89
1	31415052	51.12
1	31565735	49.74
1	31984500	49.75
1	32057242	49.74
1	32238167	49.77
1	33045531	49.71
1	33110484	49.7
1	33159845	49.75
1	33340560	49.7
1	33538091	49.79
1	33613145	49.83
1	34250039	49.75
1	34342987	49.72
1	34377708	49.75
1	34471288	54.56
1	34617053	49.78
1	34651671	49.72
1	34711423	49.71
1	34843998	49.75
1	34934915	49.75
1	35042514	49.74
1	35057752	49.75
1	35341868	49.71
1	35356038	49.72
1	36022556	49.74
1	36471216	49.7
1	36555228	49.73
1	36625252	49.8
1	37322454	49.79
1	37537413	49.83
1	37693379	49.75
1	38034727	49.75
1	38266136	51.49
1	38300767	49.7
1	38386763	49.79
1	38436027	49.7
1	38884940	50.02
1	39201542	49.75
1	39288528	49.79
1	39339529	49.75
1	39437207	49.7
1	39517867	49.79
1	39569455	49.69
1	39664201	49.74
1	39780604	49.76
1	39801812	49.8
1	40003378	49.7
1	40016445	49.74
1	40170767	49.72
1	40362409	49.74
1	40478553	48.22
1	40630363	48.14
1	40691913	48.23
1	40704279	47.67
1	40914853	48.24
1	40935927	47.65
1	40996049	47.85
1	41008088	48.09
1	41159851	48.23
1	41213344	47.86
1	41305884	47.85
1	41319030	48.04
1	41358680	47.66
1	41486506	48.01
1	41544235	47.85
1	41795677	46.14
1	41822419	46.34
1	41822683	46.15
1	41859617	46.14
1	41882201	46.29
1	42137711	49.73
1	42288607	49.71
1	42300104	51.51
1	42467320	49.68
1	42485481	51.34
1	42650782	49.75
1	42826050	49.74
1	42962049	49.75
1	43025842	49.77
1	43070685	49.7
1	43254306	49.91
1	43384787	49.8
1	43403254	49.79
1	43532353	51.22
1	43596403	49.3
1	43665595	48.51
1	43679742	48.84
1	43755287	48.92
1	43790047	48.56
1	43883535	48.92
1	43941624	48.2
1	43957819	45.4
1	43990964	47.87
1	43992423	48.24
1	44070145	48.23
1	44081099	47.81
1	44575339	49.74
1	45415292	49.74
1	45467789	49.74
1	45540482	49.76
1	46719849	72.06
1	46738279	71.84
1	46913187	47.65
1	46941875	47.85
1	46959505	47.85
1	46971093	48.23
1	47091614	47.72
1	47233757	46.82
1	47444741	46.98
1	47888922	45.8
1	47909166	47.07
1	47946288	45.54
1	47996410	47.07
1	48029076	45.52
1	48029076	45.54
1	48051422	45.57
1	48084065	46.62
1	48154538	45.84
1	48161728	47.07
1	48195174	45.46
1	48197831	46.76
1	48305112	45.21
1	48336170	45.21
1	48358915	45.46
2	1530692	74.19
2	1584126	74.1
2	1588869	74.08
2	1622330	74.46
2	1647379	74.54
2	1746837	74.54
2	1747793	74.48
2	1755364	74.95
2	1844182	75.36
2	1882698	75.78
2	1974471	75.75
2	2069957	76.2
2	2265289	76.69
2	2274397	76.74
2	2367754	76.75
2	2412626	76.92
2	2546713	77.77
2	2579400	77.7
2	2720848	77.7
2	2754866	77.72
2	2790562	77.76
2	2853122	78.22
2	2861555	77.83
2	2902616	78.19
2	3008436	78.2
2	3014839	78.27
2	3099818	78.2
2	3119840	78.53
2	3140298	78.53
2	3296054	78.97
2	3343920	79.14
2	3362469	78.95
2	3510644	79.26
2	3533761	79.21
2	3582922	79.37
2	3654153	79.05
2	3759746	78.99
2	3838376	78.7
2	3916004	78.63
2	3982316	77.97
2	3998035	77.71
2	4138371	75.27
2	5019739	77.22
2	5087355	76.58
2	5100763	77.22
2	5166842	77.19
2	5360289	77.43
2	5360561	76.7
2	5445041	73.19
2	5568334	72.86
2	5639730	78.09
2	5804542	72.78
2	5886046	72.78
2	5936440	72.91
2	5989328	73.08
2	6147729	72.93
2	6399250	72.81
2	6755459	72.89
2	6870130	72.07
2	7052823	72.1
2	7098804	71.28
2	8584363	71.12
2	8592970	71.2
2	8800537	68.81
2	8835392	69.32
2	9240164	69.28
2	9263307	69.01
2	9290872	69.27
2	9420041	69.28
2	9457071	69.27
2	9826145	71.2
2	9845566	70.8
2	9898818	71.16
2	10006412	71.16
2	10056241	71.19
2	10068953	71.13
2	10195678	64.39
2	10284110	54.35
2	10356521	55.43
2	10375932	54.51
2	10476180	55.57
2	10476987	54.54
2	10589258	55.39
2	10597354	54.14
2	10613738	54.51
2	10629944	55.22
2	10637628	54.51
2	10746769	55.39
2	11228065	55.42
2	11250742	55.39
2	11262329	54.51
2	11528505	55.65
2	11769644	55.66
2	11863925	55.61
2	12012753	55.66
2	12075930	55.55
2	12143960	54.65
2	12176778	55.61
2	12227206	55.57
2	12280995	55.63
2	12299664	54.85
2	12409304	55.72
2	12484918	54.22
2	12567306	56.86
2	12630194	56.46
2	12655738	56.83
2	12743265	56.8
2	12768694	56.68
2	12798355	55.21
2	12862414	56.84
2	13082921	56.83
2	13220541	56.91
2	13378897	55.21
2	13437554	57.08
2	13633560	56.57
2	13710970	57.09
2	13746922	57.08
2	13774384	56.56
2	13792366	56.35
2	13847758	57.09
2	14012388	57.09
2	14095529	56.35
2	14095529	56.57
2	14120759	57.08
2	15173635	57.08
2	15217482	57.07
2	15389713	56.57
2	15412642	56.57
2	15431598	57.08
2	15688657	57.08
2	15825051	57.08
2	16165210	57.08
2	16287265	58.61
2	16417113	58.61
2	16637246	58.68
2	16741328	58.64
2	16837307	58.62
2	16949962	58.48
2	17019023	58.61
2	17150362	58.61
2	17195136	58.47
2	17343332	58.65
2	17476090	58.61
2	17656849	58.64
2	17800249	58.65
2	17901757	58.65
2	18357180	58.62
2	18477294	58.58
2	18653875	58.62
2	18718925	58.65
2	18804764	58.66
2	18865007	58.6
2	19360333	58.55
2	19427277	58.28
2	19576598	58.65
2	20109517	58.61
2	20349102	58.65
2	20409788	58.6
2	20552035	58.65
2	20746990	58.58
2	20808261	58.62
2	20882045	58.61
2	20892585	57.36
2	21365966	58.61
2	21458658	58.65
2	21759818	58.4
2	21852808	58.64
2	21920476	58.65
2	21974261	58.61
2	22133954	58.61
2	22164208	58.65
2	22212075	57.08
2	22342487	58.65
2	22372691	58.66
2	22522955	58.56
2	22728862	62.63
2	22798480	57.51
2	22905881	58.64
2	22990201	57.34
2	23209676	58.64
2	23259739	58.71
2	23308406	58.65
2	23886175	58.65
2	23959622	57.51
2	24049606	58.57
2	24203587	59.21
2	24292339	59.22
2	24344940	57.32
2	24354786	55.98
2	24365921	58.25
2	24561223	58.24
2	24580164	57.28
2	24708274	59.21
2	24782109	57.27
2	24803523	59.35
2	24841429	58.28
2	24904793	56.42
2	25013370	58.28
2	25105360	58.28
2	25151094	58.23
2	25213362	57.3
2	25274356	58.32
2	25510302	59.21
2	25568440	58.04
2	25569938	57.57
2	25621928	58.05
2	25796914	58.04
2	25880940	58.06
2	25934965	58.04
2	26027915	57.44
2	26031452	58.08
2	26117059	57.57
2	26417152	57.44
2	26458524	58.06
2	26467124	57.45
2	26510988	57.55
2	26534868	58.02
2	26584688	58.04
2	26605730	57.44
2	26688794	58.25
2	26807421	58.13
2	27062865	58.11
2	27179908	58.19
2	27305215	62.25
2	27342156	62.78
2	27376854	62.65
2	27437109	62.62
2	27535505	63.12
2	27701715	62.62
2	27704029	63.59
2	27724431	63.51
2	27819199	63.88
2	27832214	63.2
2	27978419	63.36
2	28060922	64.06
2	28076668	64.01
2	28084085	64.56
2	28156310	63.8
2	28159138	64.26
2	28184803	64.29
2	28203928	64.33
2	28321140	64.26
2	28553143	63.78
2	29006462	63.8
2	29107924	64.12
2	29232072	65.64
2	29301283	64.18
2	29342979	63.77
2	29463648	64.35
2	29623123	64.21
2	29865141	63.8
2	29945903	64.22
2	30027622	64.3
2	30046488	64.29
2	30505340	64.66
2	30508256	65.11
2	30686477	64.91
2	30716424	64.83
2	30734017	64.68
2	30802061	65.82
2	30950287	64.74
2	31088778	64.78
2	31089853	65.11
2	31136797	64.66
2	31213271	65.1
2	31214813	64.56
2	31324127	64.82
2	31582661	64.22
2	31835460	64.24
2	31946409	64.97
2	32073265	64.71
2	32121136	64.92
2	32121490	64.94
2	32267382	64.76
2	32325653	64.93
2	32407084	65.08
2	32421758	64.38
2	32511672	63.32
2	32564701	64.86
2	32605370	63.38
2	32745628	63.32
2	32754224	63.33
2	32765118	63.28
2	32865991	61.84
2	32901942	61.84
2	32933925	61.89
2	32949096	61.89
2	32978740	61.84
2	32993358	61.8
2	33104624	60.9
2	33174434	58.85
2	33248395	60.75
2	33300963	58.97
2	33330094	58.53
2	33358304	58.41
2	33373235	58.93
2	33393961	58.6
2	33489283	60.63
2	33492546	59.03
2	33552427	59.21
2	33692368	59.42
2	33698583	58.52
2	33789689	59.01
2	33865215	58.64
2	33915610	38.7
2	33932298	59.01
2	34111727	58.64
2	34138204	58.64
2	34162584	59.01
2	34222585	58.82
2	34237573	58.28
2	34300522	58.91
2	34343801	58.88
2	34383860	58.49
2	34424913	58.77
2	34440308	58.49
2	34609283	58.49
2	34629993	58.83
2	34736753	58.56
2	34848365	51.81
2	34902185	52.59
2	35131250	51.3
2	35189471	48.76
2	35209335	48.55
2	35618216	46.61
2	35720038	46.68
2	35830758	46.55
2	35844940	46.59
2	35892892	46.83
2	35894922	46.76
2	35915434	46.86
2	36050240	47.68
2	36069106	47.7
2	36100197	47.89
2	36105324	47.9
2	36116843	48.73
2	36127005	48.47
2	36191465	49.03
2	36202826	48.62
2	36213115	49.92
2	36330809	50.4
2	36332073	51.21
2	36357352	50.42
2	36378748	50.5
2	36461241	51.4
2	36477403	51.41
2	36492083	51.42
2	36562262	51.43
3	147563	67.33
3	171759	67.45
3	213850	67.39
3	292820	67.1
3	608527	68.33
3	685671	68.19
3	828899	68.4
3	1154640	68.35
3	1200584	68.38
3	1299208	68.39
3	1328174	68.34
3	1390226	68.98
3	1608152	68.26
3	1624980	68.01
3	1693988	68.39
3	2008998	68.39
3	2060361	68.35
3	2107682	68.34
3	2319456	68.34
3	2674665	67.38
3	2831663	67.38
3	2861401	67.33
3	2863352	67.35
3	2900296	67.2
3	2900296	67.33
3	2923763	67.34
3	2983735	67.33
3	3041683	67.24
3	3088283	67.33
3	3314946	67.39
3	3617697	67.33
3	3631544	67.38
3	3666453	67.33
3	3720163	66.97
3	3772687	67.38
3	4328260	67.38
3	4432371	67.38
3	4476137	67.38
3	4508154	67.27
3	4539687	67.39
3	4701174	67.38
3	4767584	67.33
3	4774091	67.37
3	4813116	63.42
3	4914457	67.38
3	5079521	67.39
3	5105438	67.38
3	5106193	67.33
3	5156029	67.33
3	5217859	67.38
3	5405441	67.3
3	5447885	67.29
3	5545387	67.16
3	5734346	67.38
3	6315229	68.35
3	6346656	68.38
3	6423509	68.35
3	6510416	68.35
3	6888672	67.22
3	6900185	67.38
3	7024620	67.38
3	7087692	67.37
3	7244916	67.38
3	7329629	67.38
3	7384669	67.38
3	7438267	67.38
3	7480982	67.36
3	7538231	67.38
3	7653729	67.38
3	7693806	67.21
3	7695701	67.36
3	8555877	67.38
3	8691578	68.33
3	8720066	68.35
3	8800638	68.35
3	9142294	68.42
3	9258058	68.38
3	9276521	68.33
3	9438091	68.35
3	9478271	68.4
3	9560232	68.33
3	9788500	68.34
3	9792020	43.55
3	9879210	68.35
3	9925431	68.33
3	10109359	68.34
3	10322213	68.33
3	10435672	68.34
3	10470516	68.38
3	10538898	68.22
3	10613650	68.34
3	10738876	68.23
3	10835077	68.57
3	10870695	68.01
3	10983310	68.33
3	11028255	68.38
3	11224427	68.34
3	11327070	68.02
3	11341908	68.34
3	11638878	68.01
3	11692367	68.39
3	11824677	68.33
3	11988151	68.37
3	12381450	68.33
3	12599850	68.33
3	12769785	68.4
3	12882147	68.35
3	13341094	68.34
3	13401828	68.33
3	13767897	68.38
3	14025795	67.85
3	14476609	68.39
3	14618354	68.35
3	14792363	68.4
3	15002621	68.31
3	15145938	68.38
3	15205508	68.01
3	15249691	68.39
3	15287355	68.33
3	15467756	68.4
3	15745810	68.35
3	15758525	68.01
3	15948377	68.23
3	15980738	67.84
3	16029933	68.35
3	16065473	68.02
3	16069461	68.01
3	16069461	68.03
3	16082128	68.34
3	16286804	68.5
3	16373719	68.33
3	16418642	68.4
3	16679686	71.98
3	16753197	68.39
3	16831365	68.38
3	16928120	68.35
3	17004808	68.33
3	17055569	67.84
3	17103830	70.87
3	17153760	68.32
3	17199543	68.38
3	17269430	68.34
3	17554654	68.33
3	17628341	68.37
3	17749623	68.38
3	17775528	68.34
3	17831323	68.34
3	17859177	68.33
3	17984081	68.39
3	18216371	68.38
3	18260543	68.34
3	18351012	68.33
3	18355016	68.02
3	18384807	68.33
3	18469041	68.01
3	18481937	68.33
3	18659588	68.34
3	18730747	68.01
3	18823259	65.33
3	18968732	68.38
3	19014429	68.34
3	19047744	68.35
3	19206622	68.39
3	19446976	68.39
3	19542422	68.33
3	19615769	68.34
3	19798108	68.35
3	19857344	68.23
3	19863467	68.38
3	19915246	68.34
3	20027407	66.66
3	20102703	66.34
3	20241823	66.62
3	20292686	66.62
3	20387471	66.23
3	20528843	66.3
3	20558219	66.62
3	20673964	66.23
3	20754915	66.62
3	20831082	66.62
3	20880703	66.34
3	21046195	65.84
3	21100219	65.76
3	21293559	65.26
3	21382217	65.25
3	21443302	65.26
3	21469314	65.51
3	21486122	65.54
3	21597669	64.6
3	21627537	65.04
3	21656276	65.33
3	21717105	64.35
3	21812403	66.19
3	21866214	64.6
3	22002732	63.66
3	22060199	63.63
3	22186514	63.06
3	22462494	62.52
3	22545229	62.76
3	22630254	62.41
3	22681658	62.05
3	22767386	62.76
3	22839624	62.38
3	22844448	62.23
3	22883782	62.32
3	22927772	62.21
3	22997262	61.74
3	23205154	62.68
3	23216312	62.56
3	23277775	62.43
3	23344730	61.98
3	23356691	60.76
3	23401890	61.01
3	23459918	61.64
3	23472279	61.32
3	23492491	61.44
3	23511826	61.38
3	23517400	61.16
3	23527652	61.75
3	23633796	61.75
3	23649557	61.43
3	23649557	61.49
3	23665596	61.75
3	23763954	61.43
3	23823713	61.43
3	23833602	60.15
3	23944387	60.6
3	23979388	60.95
3	24089458	60.6
3	24113161	59.79
3	24129334	59.75
3	24323785	59.46
3	24427203	59.79
3	24465790	59.62
3	24502905	59.58
3	24546140	59.92
3	24657282	59.33
3	24896336	58.7
3	25010127	59.34
3	25268008	58.73
3	25485424	57.7
3	25527800	57.87
3	25531646	57.87
3	25537529	57.87
3	25565991	57.7
3	25700745	56.12
3	25869669	56.12
3	25944082	54.45
3	26135519	54.68
3	26304410	53.85
3	26317322	54.03
3	26449675	54.01
3	26467738	53.86
3	26514391	53.88
3	26576095	53.9
3	26606831	53.71
3	26616909	53.71
3	26624264	53.71
3	26631074	53.62
3	26638330	53.23
3	26647946	53.23
3	26676826	53.22
3	26733435	53.23
3	26733589	53.08
3	26738674	53.33
3	26869761	53.23
3	26948613	52.74
3	27134049	50.19
3	27282207	52.52
3	27349439	50.33
3	27605849	50.34
3	27621211	50.32
3	27623366	50.69
3	27680598	49.93
3	27759166	49.54
3	27770475	51.6
3	27878225	49.67
3	27885431	49.8
3	27980630	49.67
3	28077938	51.53
3	28081144	49.6
3	28278407	51.6
3	28352086	49.65
3	28352086	49.67
3	28389491	51.6
3	28528466	49.47
3	28555738	49.62
3	28752586	48.79
3	28765496	48.7
3	28765496	48.79
3	28829430	50.4
3	28848571	48.72
3	28866374	47.74
3	28877736	48.75
3	28905439	46.99
3	28905523	47.81
3	28956401	48.92
3	29063089	47.66
3	29360317	48.12
3	29411644	46.85
3	29438737	46.81
3	29458296	47.8
3	29509323	46.85
3	29611504	46.28
3	29676964	43.54
3	29690846	43.59
3	29713718	43.63
3	29803962	43.63
3	29868911	43.7
3	29882931	43.64
3	29904469	43.64
3	29974535	43.59
3	30136843	42.09
3	30206436	42.33
3	30348312	42.08
3	30358817	41.92
3	30376280	42.06
3	30480260	42.04
3	30732721	41.27
3	30772566	41.22
3	30898080	41.17
3	30933008	40.84
3	30933752	40.84
3	31011665	40.33
3	31024000	40.27
3	31091875	40.28
3	31098542	40.22
3	31113388	40.26
3	31184563	40.33
3	31269143	40.19
3	31270189	40.3
3	31570955	39.73
3	31625684	39.25
3	31625684	39.44
3	31696648	39.79
3	31759172	39.56
3	31912969	38.49
3	31976621	39.05
3	32367238	38.68
3	32478836	38.54
3	32487989	38.29
3	32497547	38.49
3	32505286	39.16
3	32552332	38.54
3	32619435	38.57
3	32662014	38.54
3	32693924	38.57
3	32701478	38.49
3	32708184	38.49
3	32719518	38.49
3	32735897	38.54
3	32746543	38.93
3	32845172	37.66
3	32900387	38.02
3	32972809	37.57
3	32981833	37.66
3	33074672	37.69
3	33178290	37.55
3	33244137	39.2
3	33323059	68.33
3	33398287	68.33
3	33613152	68.4
3	34247468	37.33
3	34281185	36.76
3	34315685	35.99
3	34326428	36.76
3	34382889	34.48
3	34434077	36.74
3	34499542	35.99
3	34691672	36.76
3	34697829	36.76
3	34730089	36.74
3	34781006	36.74
3	34865649	35.82
3	34876346	36.74
3	34945577	36.76
3	34952763	35.81
3	35210676	36.74
3	35221965	36.68
3	35233918	36.74
3	35294419	36.74
3	35298521	36.75
3	35350842	36.66
3	35491088	36.03
3	35565710	36.03
3	35606608	35.78
3	35659521	35.95
3	35659761	35.93
3	35672171	35.98
3	35779828	36.03
3	35946994	35.95
3	36049789	35.57
3	36134519	35.6
3	36154881	35.6
3	36200244	35.54
3	36229800	35.56
3	36245501	35.29
3	36259339	35.21
3	36310708	35.11
3	36310708	35.34
3	36394119	35.28
3	36397507	35.6
3	36524967	35.41
3	36548818	35.44
3	36607879	34.67
3	36620692	35.06
3	36710786	34.88
3	36710786	35.12
3	36733211	34.51
3	36809852	34.51
3	36816174	34.49
3	36821248	34.46
3	37068012	32.05
3	37101409	31.96
3	37306231	31.72
3	37318583	31.6
3	37326294	31.61
3	37606276	31.31
3	37636787	31.19
3	37759615	30.34
3	37822326	29.7
3	37859308	29.89
3	37972983	29.7
3	38019193	29.72
3	38019193	29.76
3	38020976	29.55
3	38069576	29.76
3	38186146	29.4
3	38223435	29.21
3	38236132	29.37
3	38275684	28.65
3	38314783	28.65
3	38479118	28.38
3	38608750	28.07
3	38620703	27.91
3	38723653	27.19
3	38764366	27.19
3	38852855	27.21
3	38969128	27.68
3	38986756	27.21
3	38994554	27.28
3	39065480	26.69
3	39095025	26.3
3	39201568	23.4
3	39242332	22.79
3	39242524	22.79
3	39352622	22.77
3	39472421	22.65
3	39556535	21.49
3	39620262	19.15
3	39631016	19.15
3	39673380	18.81
3	39728462	18.95
3	39787445	19.17
3	39788712	19.34
3	39837703	19.53
3	39959163	19.6
4	154596	106.5
4	215898	106.7
4	228459	106.7
4	318622	105.8
4	397134	106.3
4	409619	106.6
4	462477	107.1
4	555642	107.2
4	579380	107.1
4	769701	107.3
4	827630	107.3
4	967507	107.8
4	1051828	107.8
4	1061092	107.8
4	1168064	108.1
4	1179436	108.1
4	1187367	108.1
4	1195339	106.1
4	1210301	108.1
4	1252113	106.2
4	1475171	108.4
4	1515783	106.1
4	1562589	108.4
4	1571374	108.4
4	1742468	106.1
4	1828221	108.5
4	1867228	108.5
4	1869648	108.4
4	1982746	108.8
4	2108702	108.8
4	2242391	108.9
4	2313969	108.9
4	2325875	105.7
4	2467686	108.9
4	2490689	108.9
4	2655392	109.5
4	2977760	105.9
4	2992305	109.8
4	3149440	110.5
4	3168974	110.5
4	3243118	111.2
4	3368202	111.6
4	3390694	111.6
4	3481185	112.5
4	3537370	112.5
4	3616197	114.3
4	3696439	112.8
4	3722522	113.5
4	3731725	113.5
4	3794957	114.4
4	3900514	113.5
4	4047443	114.4
4	4108228	113.5
4	4202148	114.7
4	4328127	114.6
4	4389081	113.7
4	4430777	113.6
4	4535625	113.5
4	4604126	113.6
4	4610318	113.6
4	4617214	113.6
4	4661247	113.6
4	4855792	113.6
4	5016142	113.6
4	5022113	113.6
4	5056451	113.6
4	5262226	115.9
4	5340765	115.8
4	5449825	116.3
4	5476205	115.9
4	5527842	116.3
4	5560520	116.6
4	5652497	116.9
4	5829098	117.6
4	5932669	117.9
4	6040483	118.1
4	6165373	118.1
