chr	pos	cM
1	10117740	12.4199
1	10118589	11.1465
1	10118612	11.1465
1	10118620	9.7643
1	10118621	11.1465
1	10634226	11.1465
1	10634236	11.1465
1	10718388	11.1465
1	10720581	9.7643
1	10720596	9.7643
1	10720647	9.7643
1	10951501	11.1465
1	10951508	11.1465
1	10951509	11.1465
1	10951511	11.1465
1	10951512	11.1465
1	11210961	11.1465
1	11210962	11.1465
1	11876171	11.1465
1	11890338	11.1465
1	11894837	11.1465
1	11896263	11.1465
1	11969941	11.1465
1	11969944	9.0509
1	11996250	11.1465
1	12336236	11.1465
1	16163635	24.4908
1	28910788	11.1465
1	33714351	11.1465
1	37191047	11.1465
1	38548666	11.1465
1	41961991	11.1465
1	42014150	9.0509
1	42090489	9.0509
1	43376129	11.1465
1	43376130	11.1465
1	43376134	11.1465
1	43376137	11.1465
1	43376322	11.1465
1	44149616	11.1465
1	44149630	11.1465
1	44149683	11.1465
1	44149694	12.6014
1	44150713	9.7643
1	45061464	11.1465
1	46098594	2.589
1	46111069	9.7643
1	47688969	11.1465
1	49816398	13.4455
1	50095371	8.6879
1	50097421	11.1465
1	50167840	11.1465
1	50218478	11.1465
1	50218485	11.1465
1	50879615	11.7832
1	50879619	11.1465
1	50896465	11.7832
1	50903132	11.7832
1	50903200	9.7643
1	50950503	11.7832
1	57903908	12.4199
1	58029242	12.4199
1	58030599	12.4199
1	58030615	12.4199
1	58125902	12.4199
1	58125912	12.4199
1	58125917	12.4199
1	58125930	12.4199
1	58125937	12.4199
1	58125938	12.4199
1	58126007	12.4199
1	58126017	12.4199
1	58126018	12.4199
1	58126033	12.4199
1	58126104	12.4199
1	58126107	12.4199
1	58126109	12.4199
1	58126356	12.4199
1	58126367	12.4199
1	58126369	12.4199
1	58403093	12.6014
1	58847787	12.4199
1	58847887	12.4199
1	58965008	12.4199
1	58965022	12.4199
1	58965037	12.4199
1	58965071	12.4199
1	58965612	12.4199
1	58965626	3.1068
1	58967593	12.4199
1	58967617	12.6014
1	59050093	12.4199
1	59051013	12.4199
1	59566389	11.1465
1	59937037	12.6014
1	59938827	12.6014
1	59941558	12.6014
1	61936199	12.6014
1	61936568	12.6014
1	61942401	12.6014
1	62425293	13.4455
1	62425508	13.4455
1	64389766	13.4455
1	64486995	13.4455
1	67100572	13.4455
1	67101289	13.4455
1	67585554	12.4199
1	67586045	13.4455
1	71452728	18.5101
1	71452860	19.2235
1	71452937	19.2235
1	71453057	19.2235
1	71453555	18.5101
1	71454291	17.666
1	71454553	18.5101
1	71661416	18.5101
1	71661419	18.5101
1	71663039	18.5101
1	71722335	17.666
1	71722362	17.666
1	71722365	18.5101
1	71747993	16.8219
1	71777980	18.5101
1	71778303	17.666
1	71787039	17.666
1	71787049	18.5101
1	71795585	17.666
1	71795642	18.5101
1	71795683	18.5101
1	71795716	17.666
1	72029145	17.666
1	72031307	18.5101
1	72032281	18.5101
1	72032286	19.2235
1	72196716	19.2235
1	73145266	18.5101
1	73159283	17.666
1	73159298	18.5101
1	73166855	17.666
1	73679184	18.5101
1	73679189	18.8668
1	73696602	17.666
1	73697471	18.5101
1	73699284	18.5101
1	73937723	17.666
1	73937747	18.8668
1	73937778	18.5101
1	74729721	18.5101
1	74839093	17.666
1	74859191	18.5101
1	74862227	18.8668
1	74987749	18.5101
1	75120651	19.2235
1	75467805	17.666
1	75532279	18.8668
1	75553582	18.8668
1	75557915	18.8668
1	75558461	18.8668
1	75558473	19.2235
1	75582386	18.8668
1	75583571	19.2235
1	75674611	18.8668
1	75674929	19.2235
1	75674998	18.8668
1	75675006	18.8668
1	75675195	18.8668
1	75675198	19.2235
1	76319146	19.2235
1	76588004	19.2235
1	76590570	19.2235
1	76812474	19.2235
1	77000313	19.2235
1	77015410	19.2235
1	77015458	19.2235
1	77015496	19.2235
1	77015499	19.2235
1	77015513	19.2235
1	77015553	19.2235
1	77015556	19.2235
1	77015573	19.2235
1	77015588	19.2235
1	77483865	19.2235
1	79682975	19.2235
1	81601347	46.9218
1	81701682	18.5101
1	81701683	18.5101
1	81702200	19.2235
1	81703930	18.8668
1	81811231	19.2235
1	82008192	19.2235
1	82008385	19.2235
1	82008504	19.2235
1	82008764	21.0894
1	82008961	19.2235
1	82008978	19.2235
1	82074629	19.2235
1	87551609	24.1278
1	87551612	24.3698
1	87551613	23.1367
1	87551614	24.1278
1	87551826	24.1278
1	87551832	23.1367
1	87572005	22.0223
1	87600007	24.3698
1	87694913	24.2488
1	87694921	22.0223
1	87694924	24.1278
1	87694928	23.1367
1	87694935	23.1367
1	88404007	24.1278
1	88447788	24.1278
1	89320885	24.4908
1	90158662	24.4908
1	90160984	23.1367
1	90359770	36.6014
1	90543459	24.4908
1	90543461	24.4908
1	91346555	34.5841
1	101442000	26.7839
1	101867405	26.7839
1	102423500	26.7839
1	102423541	26.7839
1	102423546	26.7839
1	102423557	26.7839
1	102423986	26.7839
1	102423992	34.8121
1	102498985	26.7839
1	102500013	26.7839
1	102500028	26.7839
1	102500106	26.7839
1	102501584	26.7839
1	103461896	26.7839
1	103527916	24.4908
1	103527949	26.7839
1	104452608	26.7839
1	104658986	26.7839
1	104852783	26.7839
1	104909231	26.7839
1	104909262	26.7839
1	104909318	26.7839
1	105127611	24.4908
1	105276391	26.7839
1	105306494	26.7839
1	105306794	26.7839
1	105306801	26.7839
1	105306867	26.7839
1	105306905	24.4908
1	105306954	26.7839
1	105643238	34.8121
1	105720361	26.7839
1	105802957	26.7839
1	105804001	26.7839
1	105922885	34.5841
1	105953483	34.5841
1	105970553	24.2488
1	105970591	34.8121
1	105970622	34.5841
1	105970645	34.8121
1	105970672	34.5841
1	105970688	34.8121
1	106167929	34.5841
1	106169094	34.8121
1	106170857	34.8121
1	106170869	34.8121
1	106383211	28.3001
1	106385493	34.5841
1	106385552	34.5841
1	106386134	34.5841
1	106387864	34.8121
1	106388101	34.8121
1	107471612	34.5841
1	107471753	34.5841
1	108452845	34.5841
1	108452848	34.5841
1	108898967	34.5841
1	108898988	34.5841
1	108899003	34.8121
1	108901571	34.5841
1	110442331	34.8121
1	110443358	34.5841
1	110446576	34.5841
1	110446581	34.5841
1	110448110	34.8121
1	110453328	28.3001
1	111411486	34.5841
1	112614785	34.5841
1	112614787	34.5841
1	112614791	34.8121
1	113138100	34.8121
1	113138116	34.5841
1	113140606	34.8121
1	113141696	26.7839
1	113143549	34.5841
1	113669959	34.5841
1	113692762	34.8121
1	113808019	34.5841
1	113845299	34.5841
1	113849743	34.5841
1	114076294	34.5841
1	114076303	34.5841
1	114076403	34.5841
1	114082205	34.8121
1	114082499	34.8121
1	114082522	34.5841
1	114082681	34.5841
1	114082695	34.5841
1	114082712	34.5841
1	114082767	34.8121
1	114082907	34.8121
1	114082964	34.5841
1	114083486	34.8121
1	114083615	34.5841
1	114083984	34.5841
1	114086085	34.8121
1	114086087	34.5841
1	114086092	34.5841
1	114086097	34.5841
1	114107539	34.5841
1	114107669	34.5841
1	114107897	34.5841
1	114108845	34.5841
1	114110469	34.5841
1	114179407	34.5841
1	114284320	34.5841
1	114308136	34.5841
1	114308566	34.5841
1	114309239	34.5841
1	114309240	34.5841
1	114309241	34.8121
1	114309242	34.8121
1	114534569	28.3001
1	115204670	34.5841
1	115204678	34.8121
1	115259209	34.8121
1	115259213	34.5841
1	115259216	34.8121
1	115342249	34.5841
1	115342536	34.8121
1	115351108	24.4908
1	115387842	34.8121
1	115388672	34.8121
1	115388683	34.5841
1	115389598	34.5841
1	115451954	34.5841
1	115454064	34.5841
1	115475448	34.5841
1	115475665	34.5841
1	115475767	34.5841
1	115497211	34.8121
1	115497342	34.5841
1	115497356	34.5841
1	115497372	34.5841
1	115497390	34.5841
1	115497414	34.5841
1	115497432	34.5841
1	115508815	34.8121
1	115508960	34.5841
1	115508973	34.5841
1	115509088	34.8121
1	115513809	34.5841
1	115513824	34.5841
1	115513855	34.5841
1	116006545	34.5841
1	116006728	34.5841
1	116008117	34.8121
1	116012156	34.5841
1	116012191	34.8121
1	116013389	28.3001
1	116051116	34.5841
1	116053519	34.5841
1	116053826	34.5841
1	116056856	34.8121
1	116142134	34.8121
1	116142266	26.7839
1	116142413	34.5841
1	116167582	34.5841
1	116167794	34.8121
1	116168427	34.5841
1	116171093	26.7839
1	116172199	34.5841
1	116173273	34.5841
1	116173298	34.8121
1	116173309	34.5841
1	116902954	34.5841
1	116909707	34.5841
1	116909742	34.5841
1	116909756	34.5841
1	116909791	34.5841
1	116909825	34.5841
1	116909900	34.5841
1	116909904	34.5841
1	116909914	36.6014
1	116910639	28.3001
1	116910752	34.5841
1	116910756	34.5841
1	116910757	34.5841
1	116910759	34.5841
1	116910763	28.3001
1	117813242	34.5841
1	117840093	34.5841
1	117840222	34.5841
1	117840227	34.5841
1	117840785	34.5841
1	117840801	34.8121
1	117840813	34.5841
1	117845117	34.5841
1	117976353	34.5841
1	117976364	34.5841
1	118165804	34.5841
1	118165817	28.3001
1	118166106	26.7839
1	118166121	34.8121
1	118166154	34.8121
1	118175971	34.8121
1	118296391	34.5841
1	118335520	34.5841
1	118335908	34.8121
1	118646854	34.8121
1	118691580	34.5841
1	118693899	34.5841
1	118869970	34.5841
1	118869972	34.5841
1	118870034	34.5841
1	118870035	34.5841
1	118870037	34.5841
1	119284456	34.5841
1	119284484	34.8121
1	119284608	34.5841
1	119284715	34.8121
1	119284727	34.8121
1	119284825	26.7839
1	119407528	34.5841
1	119407721	34.5841
1	119656325	34.5841
1	119657158	34.8121
1	119657711	26.7839
1	120207608	34.5841
1	120224920	34.5841
1	120224929	34.5841
1	120224942	34.5841
1	120224982	28.3001
1	120225022	34.8121
1	120225058	34.8121
1	120225084	34.5841
1	120225099	34.5841
1	120225114	34.5841
1	120225130	26.7839
1	120316191	34.5841
1	120815596	34.5841
1	120815979	34.8121
1	121500639	34.5841
1	121500645	34.5841
1	121500965	34.5841
1	121762305	34.5841
1	121969152	34.5841
1	122007932	35.8207
1	122087733	34.5841
1	122233160	34.5841
1	122236840	34.8121
1	122244075	34.5841
1	122884595	34.5841
1	123057731	34.8121
1	123057740	34.5841
1	123157778	34.5841
1	123490788	24.4908
1	123490917	34.8121
1	123491091	34.8121
1	123503888	26.7839
1	123503941	34.5841
1	123504956	34.5841
1	123542723	34.8121
1	123544047	34.8121
1	123572053	34.8121
1	123572055	34.8121
1	123572056	34.5841
1	123572057	34.5841
1	123572062	34.5841
1	123572065	34.5841
1	123572262	24.4908
1	123572275	34.5841
1	123572282	34.8121
1	123636794	34.5841
1	123636797	34.8121
1	123636842	34.8121
1	123636844	34.5841
1	123652149	28.3001
1	123652233	34.5841
1	123652265	34.5841
1	123652275	34.5841
1	123715035	34.8121
1	123715046	34.5841
1	123715376	34.8121
1	124317291	34.5841
1	124442655	34.5841
1	124442690	34.8121
1	124442715	28.3001
1	124494745	34.5841
1	124498095	34.8121
1	124498623	34.8121
1	124640036	34.8121
1	124640079	34.8121
1	124641336	34.8121
1	124641741	34.8121
1	124666768	34.8121
1	124666771	34.8121
1	124666777	34.5841
1	124666785	34.8121
1	124666851	28.3001
1	124666859	34.8121
1	124936621	34.8121
1	124936637	34.8121
1	125264788	34.8121
1	125321829	34.8121
1	125322810	34.8121
1	125322837	34.8121
1	125324164	34.8121
1	125325761	34.8121
1	125454781	34.8121
1	125454783	34.8121
1	127133463	34.8121
1	127133474	34.8121
1	127154763	34.8121
1	127177691	28.3001
1	127177706	34.8121
1	127179824	35.04
1	127183981	34.8121
1	127183993	34.8121
1	127278979	34.8121
1	127282132	34.8121
1	127282169	34.8121
1	127282854	34.8121
1	127283515	28.3001
1	127437810	34.8121
1	127957561	34.8121
1	127957577	34.8121
1	127958261	34.8121
1	127964905	34.8121
1	127974559	34.8121
1	127974948	34.8121
1	127975170	34.8121
1	128030403	34.8121
1	128030577	35.04
1	128030845	34.8121
1	128030848	34.8121
1	128030852	34.5841
1	128176149	34.8121
1	128176616	34.8121
1	128181143	34.8121
1	129478133	34.8121
1	129478138	28.3001
1	129634842	35.04
1	129634884	35.8207
1	129666037	35.04
1	129666232	35.04
1	129666317	28.3001
1	129667216	34.8121
1	129667225	35.04
1	129699799	36.6014
1	129699808	28.3001
1	129781895	35.8207
1	129784745	34.8121
1	129784848	36.6014
1	129785173	36.6014
1	129785239	36.6014
1	129785307	34.8121
1	129785385	35.04
1	130166044	35.04
1	130166050	36.6014
1	130404309	35.04
1	130442900	35.04
1	130447813	28.3001
1	130448436	35.04
1	130448794	35.8207
1	130491343	35.8207
1	130491356	35.04
1	130491468	35.04
1	130610411	35.8207
1	130624310	28.3001
1	130808578	35.04
1	130808678	35.04
1	131164918	28.3001
1	131185559	28.3001
1	131244441	36.6014
1	131244445	35.04
1	131311469	36.6014
1	131311841	36.6014
1	131342442	36.6014
1	131357743	36.6014
1	131357745	36.6014
1	131359283	36.6014
1	131431184	36.6014
1	131439564	36.6014
1	132627894	37.382
1	132635140	37.382
1	132635654	38.1627
1	132635670	37.382
1	132636881	34.8121
1	132636882	38.1627
1	132636884	38.1627
1	132662009	38.1627
1	132733952	37.382
1	132740778	37.382
1	132742097	38.1627
1	132774081	38.1627
1	132819861	38.1627
1	132852754	38.1627
1	132852768	38.1627
1	132852772	38.1627
1	133268680	38.1627
1	133271106	38.1627
1	133295918	38.1627
1	133455509	38.1627
1	133455518	38.1627
1	133457607	38.1627
1	133457986	38.1627
1	133458001	38.1627
1	133458188	38.1627
1	133458384	38.1627
1	133484373	38.7265
1	133484376	38.1627
1	133485157	38.7265
1	133485161	38.1627
1	133502143	38.7265
1	133586085	38.7265
1	133594392	38.7265
1	133595592	38.1627
1	133596119	38.7265
1	133596350	38.7265
1	133598452	41.3903
1	133598678	38.1627
1	133598681	38.7265
1	133598684	38.7265
1	133600626	38.1627
1	133716401	38.7265
1	133716607	38.1627
1	133716787	38.1627
1	133716869	38.1627
1	133718603	38.7265
1	133764554	38.1627
1	133910835	38.1627
1	133910841	38.7265
1	133911905	38.1627
1	133911913	38.7265
1	133912150	38.1627
1	133912154	38.7265
1	133912300	45.654
1	133912305	38.1627
1	133912313	38.7265
1	133912318	38.7265
1	133912321	38.7265
1	133913826	38.7265
1	134197016	38.7265
1	134628858	41.3903
1	134628870	41.3903
1	134884266	46.2879
1	134884292	46.2879
1	135678560	41.3903
1	135678569	41.3903
1	136021602	41.3903
1	136178180	41.3903
1	136178183	41.3903
1	136495408	41.3903
1	136495414	41.3903
1	136495649	41.3903
1	136528730	41.3903
1	136555302	41.3903
1	136559128	45.654
1	136559352	41.3903
1	136559356	41.3903
1	136559621	41.3903
1	136559783	41.3903
1	136624907	41.3903
1	136624912	41.3903
1	136624917	37.382
1	136625024	41.3903
1	136668619	41.3903
1	136668634	38.7265
1	136668875	41.3903
1	136669624	41.3903
1	136672805	38.7265
1	136672999	41.3903
1	136673642	41.3903
1	136673711	37.382
1	137004595	45.0202
1	137004629	41.3903
1	137004737	45.0202
1	137004867	45.0202
1	137004965	45.0202
1	137004998	41.3903
1	137005028	45.0202
1	137034651	45.0202
1	137035010	45.0202
1	137112376	45.0202
1	137112392	45.0202
1	137193544	45.0202
1	137310270	38.7265
1	137310283	45.0202
1	137315762	45.0202
1	137315768	45.0202
1	137315785	45.0202
1	137315833	45.0202
1	137370603	38.7265
1	137370795	41.3903
1	137430313	45.0202
1	137430573	45.0202
1	137430578	41.3903
1	137430583	38.7265
1	137430589	45.0202
1	137430592	45.0202
1	137430595	45.0202
1	137430683	45.0202
1	137503237	46.2879
1	138216027	46.2879
1	138281573	41.3903
1	138298300	46.2879
1	138298308	46.2879
1	138333486	46.2879
1	138333489	46.2879
1	138333569	41.3903
1	138333589	45.654
1	138722115	46.9218
1	138731723	46.9218
1	138731874	46.9218
1	138731884	46.9218
1	138732373	46.9218
1	138900157	46.9218
1	139169192	46.2879
1	139334136	46.9218
1	139334141	46.9218
1	139334501	46.9218
1	139334504	46.9218
1	139336565	46.9218
1	139466091	46.9218
1	139466380	46.9218
1	139466392	46.9218
1	139484807	51.4038
1	139536259	46.9218
1	139536267	46.9218
1	139536538	46.9218
1	139536603	46.9218
1	139587195	46.9218
1	139588763	46.9218
1	139590010	46.9218
1	139711461	48.2494
1	139856411	46.9218
1	139856449	48.2494
1	139856464	48.2494
1	139856483	48.2494
1	139856513	48.2494
1	139864555	46.9218
1	140233657	51.4038
1	140240445	51.4038
1	140269469	49.8266
1	140269502	51.5845
1	140269584	51.4038
1	140269658	51.5845
1	140269748	49.8266
1	140269813	49.8266
1	140269953	49.8266
1	140270073	51.4038
1	140301430	49.8266
1	140317500	51.7651
1	140327268	49.8266
1	140327276	51.4038
1	140327279	49.8266
1	140329024	51.4038
1	140329039	51.4038
1	140362639	51.4038
1	140401794	49.8266
1	140408991	51.4038
1	140410418	51.4038
1	140511372	51.7651
1	140514850	51.7651
1	140514856	51.4038
1	140540216	51.5845
1	140540223	51.5845
1	140563962	51.5845
1	140567077	51.7651
1	140611575	51.5845
1	140619546	51.5845
1	140657840	48.2494
1	140752869	51.4038
1	140757169	51.4038
1	140782107	51.7651
1	140784044	51.5845
1	140816533	51.5845
1	140824009	51.7651
1	140952297	51.5845
1	140973755	51.7651
1	140973899	51.5845
1	140973906	51.7651
1	140973924	49.8266
1	140973944	51.7651
1	140973950	51.5845
1	140974057	51.7651
1	140974069	51.7651
1	140996685	51.7651
1	141064816	49.8266
1	141075880	51.7651
1	141086942	51.7651
1	141349894	51.5845
1	141572584	1.0356
1	141768901	52.3072
1	141856122	52.3072
1	141865917	52.3072
1	141865932	52.3072
1	141945510	54.2091
1	141945515	52.1265
1	141975964	51.7651
1	141975965	52.1265
1	141975967	52.1265
1	141975971	52.3072
1	141978114	52.1265
1	141978117	52.3072
1	141979884	55.9296
1	142059616	52.3072
1	142059633	52.3072
1	142070155	52.1265
1	142071681	52.3072
1	142123377	52.3072
1	142141340	52.4887
1	142164369	55.9296
1	142179581	52.4887
1	142179591	52.4887
1	142179642	52.4887
1	142180512	52.4887
1	142206178	52.4887
1	142206179	54.2091
1	142206182	52.4887
1	142208265	52.3072
1	142209189	54.2091
1	142217545	52.3072
1	142225041	52.4887
1	144231853	61.6627
1	144232049	60.5166
1	144236611	60.5166
1	144236622	60.5166
1	144236637	60.5166
1	144253524	59.3705
1	144269876	60.5166
1	144269882	59.3705
1	146770074	65.4823
1	146770870	65.4823
1	146832445	65.1011
1	146832450	65.4823
1	146881521	65.1011
1	146963669	63.955
1	146965111	65.4823
1	146978776	65.4823
1	147159722	63.955
1	147165890	65.1011
1	147220196	65.1011
1	147223654	65.4823
1	147230377	65.1011
1	147308234	65.4823
1	147308342	65.4823
1	148051545	65.1011
1	148114851	65.4823
1	148114949	65.4823
1	148115024	65.1011
1	148115032	65.4823
1	148115206	65.4823
1	148240588	65.8635
1	148471663	65.8635
1	148471664	65.8635
1	148471665	65.8635
1	148510012	65.8635
1	148510055	65.8635
1	148551749	66.2448
1	148552018	66.2448
1	148699804	65.8635
1	148699985	65.8635
1	148700006	66.2448
1	148841451	65.8635
1	148904163	65.4823
1	148904178	66.2448
1	148906252	65.8635
1	149380659	65.8635
2	2002635	0
2	4491565	2.2379
2	5668940	4.4758
2	5669055	0
2	5669072	2.2379
2	5669078	2.2379
2	5669085	2.2379
2	5669104	2.2379
2	5669317	0
2	5669332	0
2	6159444	2.2379
2	7027286	2.2379
2	7027341	2.2379
2	7043898	2.2379
2	7923634	0
2	7923651	4.9644
2	7982514	4.4758
2	8003418	4.4758
2	8041831	2.2379
2	8050040	4.4758
2	8050720	0
2	8051076	27.521
2	8075718	4.4758
2	8214761	4.9644
2	8214766	4.9644
2	9192766	4.8015
2	9194847	4.8015
2	9194935	4.8015
2	9951129	4.8015
2	9951133	4.8015
2	10122590	4.8015
2	10223399	4.4758
2	10227213	4.9644
2	10227220	4.8015
2	10278212	4.6386
2	10288312	4.8015
2	10288315	4.8015
2	10289423	4.8015
2	10289428	4.8015
2	10306729	4.8015
2	10306734	4.8015
2	10306737	4.8015
2	10312323	4.9644
2	10312365	4.8015
2	10321463	4.6386
2	10321472	4.8015
2	10406054	4.8015
2	10472182	4.8015
2	10472195	4.8015
2	10474450	4.8015
2	10792993	4.9644
2	11832840	7.8801
2	11833020	7.8801
2	11833028	7.8801
2	11833035	7.8801
2	11833048	7.8801
2	11951611	7.8801
2	11951955	7.8801
2	11951967	7.8801
2	13400678	13.7116
2	13642939	13.7116
2	13700439	7.8801
2	13701813	13.7116
2	13701817	13.7116
2	13701842	13.7116
2	13701953	13.7116
2	13704243	13.7116
2	13836287	13.7116
2	13836296	10.7959
2	13836304	13.7116
2	13836480	13.7116
2	13836488	13.7116
2	15018301	18.5946
2	15083322	18.5946
2	15083543	18.5946
2	16099622	18.5946
2	16100271	28.5365
2	16361651	18.5946
2	16361943	18.5946
2	19019431	19.7398
2	19019702	19.7398
2	19019820	19.7398
2	19028084	21.8092
2	19036434	21.8092
2	19036475	19.7398
2	19036727	19.7398
2	19036995	19.7398
2	19036997	21.8092
2	19138012	19.7398
2	20634531	18.5946
2	20634689	19.7398
2	21360222	21.8092
2	21364742	22.3769
2	21364981	21.8092
2	21365011	21.8092
2	21365026	21.8092
2	22678906	22.3769
2	22855074	21.8092
2	22855079	21.8092
2	23134962	21.8092
2	23134977	21.8092
2	23140067	21.8092
2	23363699	21.8092
2	23364754	21.8092
2	23408437	21.8092
2	23413632	21.8092
2	23415281	21.8092
2	23500419	21.8092
2	24002030	21.8092
2	24002032	22.0931
2	24002165	21.8092
2	24003278	23.4086
2	24003939	21.8092
2	24004043	21.8092
2	24360885	21.8092
2	24604592	21.8092
2	24728281	21.8092
2	24732258	21.8092
2	24732262	21.8092
2	24732265	21.8092
2	24732267	21.8092
2	24732268	21.8092
2	24732271	21.8092
2	24732575	22.0931
2	24733506	22.0931
2	24733508	21.8092
2	24743083	21.8092
2	24743155	21.8092
2	25085210	19.7398
2	25085217	21.8092
2	25085299	21.8092
2	25107360	21.8092
2	25107367	19.7398
2	25116019	21.8092
2	25116080	24.1468
2	25773970	21.8092
2	25774166	19.1672
2	25776994	21.8092
2	25776998	21.8092
2	25898842	21.8092
2	25905545	19.7398
2	25905547	19.1672
2	26309606	21.8092
2	27537912	21.8092
2	28017079	25.9464
2	32644909	4.4758
2	40434679	22.3769
2	41794677	22.6608
2	41837221	65.7836
2	42057129	22.6608
2	42058703	22.6608
2	42102864	22.6608
2	42103399	22.6608
2	42308792	22.6608
2	42310086	22.6608
2	42310207	22.6608
2	42310218	22.6608
2	42338390	22.6608
2	42341435	24.1468
2	42341450	22.6608
2	42341469	22.6608
2	42341484	22.6608
2	42341513	27.521
2	42343461	22.6608
2	43001082	23.4086
2	44703115	22.6608
2	44703119	22.6608
2	45464422	22.6608
2	45621959	22.6608
2	45653473	22.6608
2	46014515	22.6608
2	46228653	22.6608
2	46228867	22.6608
2	46229213	22.6608
2	46229350	22.6608
2	46229369	22.6608
2	46296219	28.3549
2	46296456	28.1734
2	51894103	22.6608
2	55240512	22.6608
2	60819817	23.4086
2	60820331	22.6608
2	60959172	28.1734
2	60959175	28.5365
2	60959178	28.5365
2	61464879	22.6608
2	61464883	25.9464
2	63498378	28.1734
2	63758545	22.6608
2	65133196	22.6608
2	65192857	23.4086
2	65193358	23.4086
2	71893169	23.4086
2	72716526	22.6608
2	72717374	22.6608
2	72717377	24.1468
2	72717381	23.4086
2	72717383	22.6608
2	72899326	23.4086
2	72910452	23.4086
2	72910740	22.6608
2	73056794	24.8217
2	79473683	23.4086
2	79473689	22.6608
2	80755415	23.4086
2	80755796	23.4086
2	82234045	23.4086
2	84379543	22.6608
2	84379887	22.6608
2	85317153	23.4086
2	86220933	23.4086
2	90670014	23.4086
2	91443336	22.6608
2	91549389	24.1468
2	91822284	22.6608
2	100481334	23.4086
2	101137608	23.4086
2	101138260	22.6608
2	101146019	23.4086
2	101146542	24.1468
2	103917794	23.4086
2	103918242	23.4086
2	106612203	24.1468
2	106612534	23.4086
2	106923418	22.6608
2	107274236	22.6608
2	107277562	23.4086
